name,country,mbid,youtube_channel
The Katinas,AS,c62d0ce7-1a0a-4ae8-ad7c-fa2b33dcffc5,
Rhythma,AS,f445cd5e-c3ce-4ccb-919b-666a42ade85a,
The ASCC Band,AS,028d36f3-906d-43f6-964f-40888a289eb9,
Mariota Tiumalu Tuiasosopo,AS,94241af4-c15b-4d8c-8a20-819b5b38968d,
Napoleon Andrew Tuiteleleapaga,AS,a73587fa-3fd6-4c61-9dc0-706ebd27b0f0,
